P_ID,true_label,pred,prob
PA01,0,1,0.6604027152061462
PA01,0,1,0.6944226622581482
PA01,0,1,0.7714147567749023
PA01,0,1,0.7408769726753235
PA01,0,1,0.7271333336830139
PA01,0,1,0.6130290031433105
PA01,0,1,0.6370036602020264
PA01,0,1,0.809436559677124
PA01,0,1,0.6390262246131897
PA01,0,1,0.8137534260749817
PA01,1,1,0.8336781859397888
PA01,0,1,0.6825566291809082
PA01,0,1,0.7963457107543945
PA01,0,0,0.3362390697002411
PA01,0,0,0.45002779364585876
PA01,0,1,0.7898402810096741
PA01,0,1,0.7336323857307434
PA01,0,0,0.329021692276001
PA01,0,0,0.4724685847759247
PA01,0,1,0.8271843194961548
PA01,0,1,0.6782376170158386
PA01,1,1,0.5447297096252441
PA01,0,1,0.6073755025863647
PA01,0,1,0.6199809312820435
PA01,0,1,0.6965838074684143
PA01,0,1,0.5979600548744202
PA01,0,1,0.8097335696220398
PA01,0,0,0.4586273431777954
PA01,0,1,0.5962778925895691
PA01,0,0,0.4757254123687744
PA01,0,1,0.6191520690917969
PA01,0,0,0.39477303624153137
PA01,0,1,0.6875775456428528
PA01,0,1,0.7718760371208191
PA01,0,1,0.7381607890129089
PA01,0,1,0.7767578959465027
PA01,0,1,0.8334308862686157
PA01,0,1,0.7901117205619812
PA01,0,1,0.6879037618637085
PA01,0,1,0.6506000757217407
PA01,0,0,0.41580966114997864
PA01,0,1,0.5190204381942749
PA01,0,1,0.7049678564071655
PA01,0,1,0.7167496085166931
PA01,0,1,0.6055802702903748
PA01,1,1,0.7203120589256287
PA01,0,0,0.4262564182281494
PA01,0,1,0.6854053735733032
PA01,1,0,0.452701210975647
PA01,0,1,0.8419633507728577
PA01,0,0,0.4950088560581207
PA01,0,1,0.6356701850891113
PA01,0,1,0.6316454410552979
PA01,0,1,0.6652175784111023
PA01,0,1,0.6627562642097473
PA01,0,1,0.5002004504203796
PA01,0,1,0.7222865223884583
PA01,0,1,0.7555460333824158
PA01,0,1,0.6185426115989685
PA01,0,1,0.5616146922111511
PA01,0,1,0.6788288950920105
PA01,0,1,0.6273440718650818
PA01,0,1,0.5653010606765747
PA01,1,1,0.7340697646141052
PA01,1,1,0.7534817457199097
PA01,0,1,0.7831056118011475
PA01,0,1,0.5123828649520874
PA01,0,1,0.8455913662910461
PA01,0,1,0.6209743618965149
PA01,0,1,0.5374727845191956
PA01,0,0,0.4834449589252472
PA01,0,1,0.6724781394004822
PA01,0,1,0.7174621224403381
PA01,0,1,0.5443536043167114
PA01,0,0,0.4316612482070923
PA01,0,1,0.7432137727737427
PA01,0,1,0.8290583491325378
PA01,0,1,0.66396164894104
PA01,0,1,0.8038322329521179
PA01,0,1,0.6620959639549255
PA01,0,0,0.44442856311798096
PA01,0,1,0.7596414685249329
PA01,0,1,0.8450961709022522
PA01,0,1,0.6589192748069763
PA01,0,1,0.6473186016082764
PA01,0,1,0.8092448711395264
PA01,0,1,0.8174492716789246
PA01,0,1,0.6916061043739319
PA01,0,1,0.7716350555419922
PA01,0,1,0.7605332732200623
